id,title,overview,genres,keywords,cast,director,release_date,release_year,runtime,vote_average,vote_count,popularity,tags
87101,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.","['ScienceFiction', 'Action', 'Thriller', 'Adventure']","['savingtheworld', 'artificialintelligence', 'cyborg', 'killerrobot', 'future', 'timetravel', 'dystopia', 'sequel', 'fiction', 'duringcreditsstinger', '3d']","['ArnoldSchwarzenegger', 'JasonClarke', 'EmiliaClarke', 'JaiCourtney', 'J.K.Simmons']",AlanTaylor,2015-06-23,2015.0,126.0,5.8,3631,202.042635,the year is 2029 john connor leader of the resistance continues the war against the machines at the los angeles offensive john s fears of the unknown future begin to emerge when tecom spies reveal a new plot by skynet that will attack him from both fronts past and future and will ultimately change warfare forever sciencefiction action thriller adventure sciencefiction action thriller adventure sciencefiction action thriller adventure sciencefiction action thriller adventure sciencefiction action thriller adventure savingtheworld artificialintelligence cyborg killerrobot future timetravel dystopia sequel fiction duringcreditsstinger 3d savingtheworld artificialintelligence cyborg killerrobot future timetravel dystopia sequel fiction duringcreditsstinger 3d savingtheworld artificialintelligence cyborg killerrobot future timetravel dystopia sequel fiction duringcreditsstinger 3d savingtheworld artificialintelligence cyborg killerrobot future timetravel dystopia sequel fiction duringcreditsstinger 3d arnoldschwarzenegger jasonclarke emiliaclarke jaicourtney j k simmons arnoldschwarzenegger jasonclarke emiliaclarke jaicourtney j k simmons alantaylor alantaylor alantaylor alantaylor alantaylor alantaylor 2015
271110,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.","['Adventure', 'Action', 'ScienceFiction']","['civilwar', 'war', 'marvelcomic', 'sequel', 'superhero', 'basedoncomicbook', 'imax', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse', '3d']","['ChrisEvans', 'RobertDowneyJr.', 'ScarlettJohansson', 'SebastianStan', 'AnthonyMackie']",AnthonyRusso,2016-04-27,2016.0,147.0,7.1,7241,198.372395,following the events of age of ultron the collective governments of the world pass an act designed to regulate all superhuman activity this polarizes opinion amongst the avengers causing two factions to side with iron man or captain america which causes an epic battle between former allies adventure action sciencefiction adventure action sciencefiction adventure action sciencefiction adventure action sciencefiction adventure action sciencefiction civilwar war marvelcomic sequel superhero basedoncomicbook imax aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d civilwar war marvelcomic sequel superhero basedoncomicbook imax aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d civilwar war marvelcomic sequel superhero basedoncomicbook imax aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d civilwar war marvelcomic sequel superhero basedoncomicbook imax aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d chrisevans robertdowneyjr scarlettjohansson sebastianstan anthonymackie chrisevans robertdowneyjr scarlettjohansson sebastianstan anthonymackie anthonyrusso anthonyrusso anthonyrusso anthonyrusso anthonyrusso anthonyrusso 2016
244786,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",['Drama'],"['jazz', 'obsession', 'conservatory', 'musicteacher', 'newyorkcity', 'violence', 'montage', 'drummer', 'publichumiliation', 'jazzband', 'youngadult', 'musicschool']","['MilesTeller', 'J.K.Simmons', 'MelissaBenoist', 'AustinStowell', 'JaysonBlair']",DamienChazelle,2014-10-10,2014.0,105.0,8.3,4254,192.528841,under the direction of a ruthless instructor a talented young drummer begins to pursue perfection at any cost even his humanity drama drama drama drama drama jazz obsession conservatory musicteacher newyorkcity violence montage drummer publichumiliation jazzband youngadult musicschool jazz obsession conservatory musicteacher newyorkcity violence montage drummer publichumiliation jazzband youngadult musicschool jazz obsession conservatory musicteacher newyorkcity violence montage drummer publichumiliation jazzband youngadult musicschool jazz obsession conservatory musicteacher newyorkcity violence montage drummer publichumiliation jazzband youngadult musicschool milesteller j k simmons melissabenoist austinstowell jaysonblair milesteller j k simmons melissabenoist austinstowell jaysonblair damienchazelle damienchazelle damienchazelle damienchazelle damienchazelle damienchazelle 2014
155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['Drama', 'Action', 'Crime', 'Thriller']","['dccomics', 'crimefighter', 'secretidentity', 'scarecrow', 'sadism', 'chaos', 'gothamcity', 'vigilante', 'joker', 'superhero', 'basedoncomicbook', 'tragichero']","['ChristianBale', 'HeathLedger', 'AaronEckhart', 'MichaelCaine', 'MaggieGyllenhaal']",ChristopherNolan,2008-07-16,2008.0,152.0,8.2,12002,187.322927,batman raises the stakes in his war on crime with the help of lt jim gordon and district attorney harvey dent batman sets out to dismantle the remaining criminal organizations that plague the streets the partnership proves to be effective but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of gotham as the joker drama action crime thriller drama action crime thriller drama action crime thriller drama action crime thriller drama action crime thriller dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero christianbale heathledger aaroneckhart michaelcaine maggiegyllenhaal christianbale heathledger aaroneckhart michaelcaine maggiegyllenhaal christophernolan christophernolan christophernolan christophernolan christophernolan christophernolan 2008
286217,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.","['Drama', 'Adventure', 'ScienceFiction']","['basedonnovel', 'mars', 'nasa', 'isolation', 'botanist', 'stranded', 'spaceship', 'space', 'engineering', 'survival', 'astronaut', 'science']","['MattDamon', 'JessicaChastain', 'KristenWiig', 'JeffDaniels', 'MichaelPeña']",RidleyScott,2015-09-30,2015.0,141.0,7.6,7268,167.93287,during a manned mission to mars astronaut mark watney is presumed dead after a fierce storm and left behind by his crew but watney has survived and finds himself stranded and alone on the hostile planet with only meager supplies he must draw upon his ingenuity wit and spirit to subsist and find a way to signal to earth that he is alive drama adventure sciencefiction drama adventure sciencefiction drama adventure sciencefiction drama adventure sciencefiction drama adventure sciencefiction basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science mattdamon jessicachastain kristenwiig jeffdaniels michaelpe a mattdamon jessicachastain kristenwiig jeffdaniels michaelpe a ridleyscott ridleyscott ridleyscott ridleyscott ridleyscott ridleyscott 2015
27205,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.","['Action', 'Thriller', 'ScienceFiction', 'Mystery', 'Adventure']","['lossoflover', 'dream', 'kidnapping', 'sleep', 'subconsciousness', 'heist', 'redemption', 'femalehero']","['LeonardoDiCaprio', 'JosephGordon-Levitt', 'EllenPage', 'TomHardy', 'KenWatanabe']",ChristopherNolan,2010-07-14,2010.0,148.0,8.1,13752,167.58371,cobb a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible inception the implantation of another person s idea into a target s subconscious action thriller sciencefiction mystery adventure action thriller sciencefiction mystery adventure action thriller sciencefiction mystery adventure action thriller sciencefiction mystery adventure action thriller sciencefiction mystery adventure lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero leonardodicaprio josephgordon levitt ellenpage tomhardy kenwatanabe leonardodicaprio josephgordon levitt ellenpage tomhardy kenwatanabe christophernolan christophernolan christophernolan christophernolan christophernolan christophernolan 2010
109445,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.","['Animation', 'Adventure', 'Family']","['queen', 'musical', 'princess', 'betrayal', 'snowman', 'animation', 'reindeer', 'curse', 'snow', 'troll', 'mountainclimber', 'aftercreditsstinger']","['KristenBell', 'IdinaMenzel', 'JonathanGroff', 'JoshGad', 'SantinoFontana']",ChrisBuck,2013-11-27,2013.0,102.0,7.3,5295,165.125366,young princess anna of arendelle dreams about finding true love at her sister elsa s coronation fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom she s accompanied by ice delivery man kristoff his reindeer sven and snowman olaf on an adventure where she will find out what friendship courage family and true love really means animation adventure family animation adventure family animation adventure family animation adventure family animation adventure family queen musical princess betrayal snowman animation reindeer curse snow troll mountainclimber aftercreditsstinger queen musical princess betrayal snowman animation reindeer curse snow troll mountainclimber aftercreditsstinger queen musical princess betrayal snowman animation reindeer curse snow troll mountainclimber aftercreditsstinger queen musical princess betrayal snowman animation reindeer curse snow troll mountainclimber aftercreditsstinger kristenbell idinamenzel jonathangroff joshgad santinofontana kristenbell idinamenzel jonathangroff joshgad santinofontana chrisbuck chrisbuck chrisbuck chrisbuck chrisbuck chrisbuck 2013
209112,Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.","['Action', 'Adventure', 'Fantasy']","['dccomics', 'vigilante', 'superhero', 'basedoncomicbook', 'revenge', 'superpowers', 'clarkkent', 'brucewayne', 'dcextendeduniverse']","['BenAffleck', 'HenryCavill', 'GalGadot', 'AmyAdams', 'JesseEisenberg']",ZackSnyder,2016-03-23,2016.0,151.0,5.7,7004,155.790452,fearing the actions of a god like super hero left unchecked gotham city s own formidable forceful vigilante takes on metropolis s most revered modern day savior while the world wrestles with what sort of hero it really needs and with batman and superman at war with one another a new threat quickly arises putting mankind in greater danger than it s ever known before action adventure fantasy action adventure fantasy action adventure fantasy action adventure fantasy action adventure fantasy dccomics vigilante superhero basedoncomicbook revenge superpowers clarkkent brucewayne dcextendeduniverse dccomics vigilante superhero basedoncomicbook revenge superpowers clarkkent brucewayne dcextendeduniverse dccomics vigilante superhero basedoncomicbook revenge superpowers clarkkent brucewayne dcextendeduniverse dccomics vigilante superhero basedoncomicbook revenge superpowers clarkkent brucewayne dcextendeduniverse benaffleck henrycavill galgadot amyadams jesseeisenberg benaffleck henrycavill galgadot amyadams jesseeisenberg zacksnyder zacksnyder zacksnyder zacksnyder zacksnyder zacksnyder 2016
19995,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.","['Action', 'Adventure', 'Fantasy', 'ScienceFiction']","['cultureclash', 'future', 'spacewar', 'spacecolony', 'society', 'spacetravel', 'futuristic', 'romance', 'space', 'alien', 'tribe', 'alienplanet']","['SamWorthington', 'ZoeSaldana', 'SigourneyWeaver', 'StephenLang', 'MichelleRodriguez']",JamesCameron,2009-12-10,2009.0,162.0,7.2,11800,150.437577,in the 22nd century a paraplegic marine is dispatched to the moon pandora on a unique mission but becomes torn between following orders and protecting an alien civilization action adventure fantasy sciencefiction action adventure fantasy sciencefiction action adventure fantasy sciencefiction action adventure fantasy sciencefiction action adventure fantasy sciencefiction cultureclash future spacewar spacecolony society spacetravel futuristic romance space alien tribe alienplanet cultureclash future spacewar spacecolony society spacetravel futuristic romance space alien tribe alienplanet cultureclash future spacewar spacecolony society spacetravel futuristic romance space alien tribe alienplanet cultureclash future spacewar spacecolony society spacetravel futuristic romance space alien tribe alienplanet samworthington zoesaldana sigourneyweaver stephenlang michellerodriguez samworthington zoesaldana sigourneyweaver stephenlang michellerodriguez jamescameron jamescameron jamescameron jamescameron jamescameron jamescameron 2009
550,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",['Drama'],"['supportgroup', 'dualidentity', 'nihilism', 'rageandhate', 'insomnia', 'dystopia', 'violence']","['EdwardNorton', 'BradPitt', 'MeatLoaf', 'JaredLeto', 'HelenaBonhamCarter']",DavidFincher,1999-10-15,1999.0,139.0,8.3,9413,146.757391,a ticking time bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy their concept catches on with underground fight clubs forming in every town until an eccentric gets in the way and ignites an out of control spiral toward oblivion drama drama drama drama drama supportgroup dualidentity nihilism rageandhate insomnia dystopia violence supportgroup dualidentity nihilism rageandhate insomnia dystopia violence supportgroup dualidentity nihilism rageandhate insomnia dystopia violence supportgroup dualidentity nihilism rageandhate insomnia dystopia violence edwardnorton bradpitt meatloaf jaredleto helenabonhamcarter edwardnorton bradpitt meatloaf jaredleto helenabonhamcarter davidfincher davidfincher davidfincher davidfincher davidfincher davidfincher 1999
58,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.","['Adventure', 'Fantasy', 'Action']","['witch', 'fortuneteller', 'bondage', 'exoticisland', 'monster', 'captain', 'cardgame', 'eastindiatradingcompany', 'compass', 'ship', 'daughter', 'pirate']","['JohnnyDepp', 'OrlandoBloom', 'KeiraKnightley', 'StellanSkarsgård', 'BillNighy']",GoreVerbinski,2006-06-20,2006.0,151.0,7.0,5246,145.847379,captain jack sparrow works his way out of a blood debt with the ghostly davey jones he also attempts to avoid eternal damnation adventure fantasy action adventure fantasy action adventure fantasy action adventure fantasy action adventure fantasy action witch fortuneteller bondage exoticisland monster captain cardgame eastindiatradingcompany compass ship daughter pirate witch fortuneteller bondage exoticisland monster captain cardgame eastindiatradingcompany compass ship daughter pirate witch fortuneteller bondage exoticisland monster captain cardgame eastindiatradingcompany compass ship daughter pirate witch fortuneteller bondage exoticisland monster captain cardgame eastindiatradingcompany compass ship daughter pirate johnnydepp orlandobloom keiraknightley stellanskarsg rd billnighy johnnydepp orlandobloom keiraknightley stellanskarsg rd billnighy goreverbinski goreverbinski goreverbinski goreverbinski goreverbinski goreverbinski 2006
205596,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.","['History', 'Drama', 'Thriller', 'War']","['gay', 'england', 'worldwarii', 'mathematician', 'biography', 'logician', 'cryptography']","['BenedictCumberbatch', 'KeiraKnightley', 'MatthewGoode', 'RoryKinnear', 'AllenLeech']",MortenTyldum,2014-11-14,2014.0,113.0,8.0,5723,145.364591,based on the real life story of legendary cryptanalyst alan turing the film portrays the nail biting race against time by turing and his brilliant team of code breakers at britain s top secret government code and cypher school at bletchley park during the darkest days of world war ii history drama thriller war history drama thriller war history drama thriller war history drama thriller war history drama thriller war gay england worldwarii mathematician biography logician cryptography gay england worldwarii mathematician biography logician cryptography gay england worldwarii mathematician biography logician cryptography gay england worldwarii mathematician biography logician cryptography benedictcumberbatch keiraknightley matthewgoode rorykinnear allenleech benedictcumberbatch keiraknightley matthewgoode rorykinnear allenleech mortentyldum mortentyldum mortentyldum mortentyldum mortentyldum mortentyldum 2014
24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!","['ScienceFiction', 'Action', 'Adventure']","['newyork', 'shield', 'marvelcomic', 'superhero', 'basedoncomicbook', 'alieninvasion', 'superheroteam', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse']","['RobertDowneyJr.', 'ChrisEvans', 'MarkRuffalo', 'ChrisHemsworth', 'ScarlettJohansson']",JossWhedon,2012-04-25,2012.0,143.0,7.4,11776,144.448633,when an unexpected enemy emerges and threatens global safety and security nick fury director of the international peacekeeping agency known as s h i e l d finds himself in need of a team to pull the world back from the brink of disaster spanning the globe a daring recruitment effort begins sciencefiction action adventure sciencefiction action adventure sciencefiction action adventure sciencefiction action adventure sciencefiction action adventure newyork shield marvelcomic superhero basedoncomicbook alieninvasion superheroteam aftercreditsstinger duringcreditsstinger marvelcinematicuniverse newyork shield marvelcomic superhero basedoncomicbook alieninvasion superheroteam aftercreditsstinger duringcreditsstinger marvelcinematicuniverse newyork shield marvelcomic superhero basedoncomicbook alieninvasion superheroteam aftercreditsstinger duringcreditsstinger marvelcinematicuniverse newyork shield marvelcomic superhero basedoncomicbook alieninvasion superheroteam aftercreditsstinger duringcreditsstinger marvelcinematicuniverse robertdowneyjr chrisevans markruffalo chrishemsworth scarlettjohansson robertdowneyjr chrisevans markruffalo chrishemsworth scarlettjohansson josswhedon josswhedon josswhedon josswhedon josswhedon josswhedon 2012
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","['Drama', 'Crime']","['italy', 'loveatfirstsight', 'lossoffather', 'patriarch', 'organizedcrime', 'mafia', 'lawyer', 'italianamerican', 'crimefamily', 'risetopower', 'mobboss', '1940s']","['MarlonBrando', 'AlPacino', 'JamesCaan', 'RichardS.Castellano', 'RobertDuvall']",FrancisFordCoppola,1972-03-14,1972.0,175.0,8.4,5893,143.659698,spanning the years 1945 to 1955 a chronicle of the fictional italian american corleone crime family when organized crime family patriarch vito corleone barely survives an attempt on his life his youngest son michael steps in to take care of the would be killers launching a campaign of bloody revenge drama crime drama crime drama crime drama crime drama crime italy loveatfirstsight lossoffather patriarch organizedcrime mafia lawyer italianamerican crimefamily risetopower mobboss 1940s italy loveatfirstsight lossoffather patriarch organizedcrime mafia lawyer italianamerican crimefamily risetopower mobboss 1940s italy loveatfirstsight lossoffather patriarch organizedcrime mafia lawyer italianamerican crimefamily risetopower mobboss 1940s italy loveatfirstsight lossoffather patriarch organizedcrime mafia lawyer italianamerican crimefamily risetopower mobboss 1940s marlonbrando alpacino jamescaan richards castellano robertduvall marlonbrando alpacino jamescaan richards castellano robertduvall francisfordcoppola francisfordcoppola francisfordcoppola francisfordcoppola francisfordcoppola francisfordcoppola 1972
98566,Teenage Mutant Ninja Turtles,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,"['ScienceFiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']","['martialarts', 'terrorist', 'hero', 'mutation', 'van', 'turtle', 'vigilante', 'superhero', 'basedoncomicbook', 'ninja', 'newyorkcity', 'sewer']","['MeganFox', 'WillArnett', 'WilliamFichtner', 'AlanRitchson', 'NoelFisher']",JonathanLiebesman,2014-08-07,2014.0,101.0,5.8,2636,143.350376,the city needs heroes darkness has settled over new york city as shredder and his evil foot clan have an iron grip on everything from the police to the politicians the future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as teenage mutant ninja turtles the turtles must work with fearless reporter april and her wise cracking cameraman vern fenwick to save the city and unravel shredder s diabolical plan sciencefiction action adventure fantasy comedy sciencefiction action adventure fantasy comedy sciencefiction action adventure fantasy comedy sciencefiction action adventure fantasy comedy sciencefiction action adventure fantasy comedy martialarts terrorist hero mutation van turtle vigilante superhero basedoncomicbook ninja newyorkcity sewer martialarts terrorist hero mutation van turtle vigilante superhero basedoncomicbook ninja newyorkcity sewer martialarts terrorist hero mutation van turtle vigilante superhero basedoncomicbook ninja newyorkcity sewer martialarts terrorist hero mutation van turtle vigilante superhero basedoncomicbook ninja newyorkcity sewer meganfox willarnett williamfichtner alanritchson noelfisher meganfox willarnett williamfichtner alanritchson noelfisher jonathanliebesman jonathanliebesman jonathanliebesman jonathanliebesman jonathanliebesman jonathanliebesman 2014
210577,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.","['Mystery', 'Thriller', 'Drama']","['basedonnovel', 'marriagecrisis', 'disappearance', 'cheatinghusband', 'missingperson', 'searchparty', 'criminallawyer', 'wifemurder', 'murdersuspect', 'missingwife']","['BenAffleck', 'RosamundPike', 'CarrieCoon', 'NeilPatrickHarris', 'TylerPerry']",DavidFincher,2014-10-01,2014.0,145.0,7.9,5862,143.041543,with his wife s disappearance having become the focus of an intense media circus a man sees the spotlight turned on him when it s suspected that he may not be innocent mystery thriller drama mystery thriller drama mystery thriller drama mystery thriller drama mystery thriller drama basedonnovel marriagecrisis disappearance cheatinghusband missingperson searchparty criminallawyer wifemurder murdersuspect missingwife basedonnovel marriagecrisis disappearance cheatinghusband missingperson searchparty criminallawyer wifemurder murdersuspect missingwife basedonnovel marriagecrisis disappearance cheatinghusband missingperson searchparty criminallawyer wifemurder murdersuspect missingwife basedonnovel marriagecrisis disappearance cheatinghusband missingperson searchparty criminallawyer wifemurder murdersuspect missingwife benaffleck rosamundpike carriecoon neilpatrickharris tylerperry benaffleck rosamundpike carriecoon neilpatrickharris tylerperry davidfincher davidfincher davidfincher davidfincher davidfincher davidfincher 2014
